# thread 		 time (s)
328			0.087209
329			0.092026
330			0.094984
331			0.090271
332			0.087417
333			0.088098
334			0.088066
335			0.089156
336			0.089336
337			0.090624
338			0.087276
339			0.088077
340			0.086270
341			0.092188
342			0.089904
343			0.088592
344			0.088570
345			0.098926
346			0.089718
347			0.089242
348			0.090437
349			0.093430
350			0.089628
351			0.087838
352			0.090941
353			0.086342
354			0.090125
355			0.088777
356			0.086446
357			0.083247
358			0.085250
359			0.089071
360			0.088210
361			0.091300
362			0.088440
363			0.090748
364			0.089484
365			0.089982
366			0.088512
367			0.093719
368			0.094780
369			0.088618
370			0.092091
371			0.088998
372			0.086252
373			0.090257
374			0.089332
375			0.088124
376			0.088251
377			0.091181
378			0.088504
379			0.090212
380			0.088665
381			0.088453
382			0.090122
383			0.093738
384			0.100443
385			0.091855
386			0.094425
387			0.091021
388			0.093361
389			0.089115
390			0.093296
391			0.089671
392			0.089559
393			0.096376
394			0.091833
395			0.091210
396			0.090310
397			0.090903
398			0.094202
399			0.099850
400			0.091874
401			0.088931
402			0.089711
403			0.093405
404			0.089204
405			0.089277
406			0.091276
407			0.090629
408			0.092626
409			0.096458
410			0.091986
411			0.091381
412			0.092714
413			0.088111
414			0.096754
415			0.091602
416			0.091284
417			0.091151
418			0.094609
419			0.090742
420			0.096239
421			0.089941
422			0.092620
423			0.089826
424			0.092473
425			0.090097
426			0.089828
427			0.096964
428			0.091453
429			0.096755
430			0.094566
431			0.095934
432			0.094097
433			0.097179
434			0.091623
435			0.090541
436			0.090453
437			0.092452
438			0.091544
439			0.093477
440			0.093977
441			0.093774
442			0.092564
443			0.091542
444			0.093132
445			0.094349
446			0.100588
447			0.096309
448			0.096264
449			0.092830
450			0.097368
451			0.093365
452			0.102817
453			0.089419
454			0.092663
455			0.092879
456			0.096410
457			0.092405
458			0.096997
459			0.100662
460			0.095198
461			0.098498
462			0.096022
463			0.095634
464			0.090924
465			0.093199
466			0.097963
467			0.096214
468			0.097138
469			0.096207
470			0.099853
471			0.091332
472			0.099542
473			0.098063
474			0.095229
475			0.105455
476			0.104548
477			0.091773
478			0.101262
479			0.098664
480			0.096549
481			0.097017
482			0.097752
483			0.095215
484			0.096206
485			0.101766
486			0.098210
487			0.091718
488			0.095362
489			0.101052
490			0.094460
491			0.095635
492			0.093386
493			0.092118
494			0.102295
495			0.098570
496			0.096521
497			0.092873
498			0.095825
499			0.096316
500			0.096583
501			0.096678
502			0.092347
503			0.094946
504			0.098651
505			0.101113
506			0.099482
507			0.097056
508			0.098323
509			0.101456
510			0.095621
511			0.102833
512			0.096763
513			0.101817
514			0.099614
515			0.097537
516			0.098529
517			0.099234
518			0.096503
519			0.103063
520			0.097278
521			0.101844
522			0.096652
523			0.099238
524			0.099894
525			0.103134
526			0.105501
527			0.098754
528			0.093779
529			0.100025
530			0.098231
531			0.102012
532			0.099780
533			0.089941
534			0.100312
535			0.100125
536			0.101460
537			0.099619
538			0.097841
539			0.100268
540			0.097437
541			0.099299
542			0.098535
543			0.095307
544			0.099991
545			0.104690
546			0.111679
547			0.101241
548			0.096313
549			0.097840
550			0.105854
551			0.106829
552			0.099897
553			0.098351
554			0.101079
555			0.100031
556			0.106579
557			0.104606
558			0.102075
559			0.113196
560			0.101735
561			0.100814
562			0.101604
563			0.101709
564			0.098002
565			0.104260
566			0.105215
567			0.102528
568			0.107596
569			0.105914
570			0.101823
571			0.098772
572			0.105356
573			0.102166
574			0.101787
575			0.100197
576			0.098134
577			0.101243
578			0.100331
579			0.109114
580			0.107653
581			0.110205
582			0.096185
583			0.100613
584			0.110999
585			0.099291
586			0.102868
587			0.106324
588			0.097794
589			0.106260
590			0.100899
591			0.103165
592			0.102179
593			0.099527
594			0.101998
595			0.107684
596			0.100677
597			0.104479
598			0.104317
599			0.105840
600			0.099090
601			0.110372
602			0.101180
603			0.100702
604			0.102400
605			0.106471
606			0.108262
607			0.100264
608			0.105506
609			0.103428
610			0.113082
611			0.106696
612			0.108105
613			0.101735
614			0.103465
615			0.105044
616			0.104830
617			0.104800
618			0.108163
619			0.103361
620			0.103503
621			0.106112
622			0.105190
623			0.104741
624			0.110122
625			0.107852
626			0.106515
627			0.116664
628			0.102201
629			0.109472
630			0.105626
631			0.107191
632			0.105062
633			0.105934
634			0.111573
635			0.105980
636			0.104108
637			0.111847
638			0.104631
639			0.105219
640			0.103321
641			0.108667
642			0.105642
643			0.106446
644			0.107349
645			0.111464
646			0.101939
647			0.111406
648			0.117626
649			0.109234
650			0.116612
651			0.110575
652			0.110923
653			0.106201
654			0.104595
655			0.106317
656			0.103804
657			0.108321
658			0.110276
659			0.103346
660			0.103263
661			0.106313
662			0.107973
663			0.110641
664			0.116246
665			0.112571
666			0.109731
667			0.105399
668			0.104863
669			0.109296
670			0.105200
671			0.108825
672			0.108054
673			0.103948
674			0.108552
675			0.115863
676			0.109541
677			0.113625
678			0.110191
679			0.113562
680			0.112810
681			0.110381
682			0.115229
683			0.112740
684			0.114434
685			0.116303
686			0.109917
687			0.109516
688			0.108789
689			0.111681
690			0.115211
691			0.107004
692			0.118435
693			0.111153
694			0.110074
695			0.106619
696			0.108189
697			0.118180
698			0.107557
699			0.108595
700			0.110207
701			0.113417
702			0.104557
703			0.112974
704			0.113501
705			0.107698
706			0.112649
707			0.106086
708			0.109370
709			0.111904
710			0.108800
711			0.111413
712			0.112637
713			0.116072
714			0.116291
715			0.114889
716			0.123544
717			0.109589
718			0.113200
719			0.117632
720			0.106030
721			0.115141
722			0.114258
723			0.107763
724			0.115908
725			0.107796
726			0.116745
727			0.116617
728			0.114641
729			0.118106
730			0.112238
731			0.112499
732			0.111804
733			0.109406
734			0.117110
735			0.115580
736			0.110903
737			0.116892
738			0.114994
739			0.108116
740			0.121722
741			0.109429
742			0.112801
743			0.117081
744			0.112942
745			0.118089
746			0.114193
747			0.116392
748			0.118997
749			0.118798
750			0.116455
751			0.114400
752			0.109882
753			0.118583
754			0.116834
755			0.111360
756			0.115383
757			0.122581
758			0.112810
759			0.114924
760			0.112056
761			0.112742
762			0.111555
763			0.117534
764			0.116126
765			0.119702
766			0.122812
767			0.111276
768			0.120022
769			0.112903
770			0.111910
771			0.115027
772			0.115324
773			0.118300
774			0.107336
775			0.114742
776			0.110297
777			0.119958
778			0.120996
779			0.117242
780			0.116465
781			0.115920
782			0.117593
783			0.121207
784			0.120272
785			0.122832
786			0.115362
787			0.117910
788			0.113440
789			0.118858
790			0.116850
791			0.112165
792			0.116978
793			0.116579
794			0.121057
795			0.111640
796			0.120267
797			0.120943
798			0.124560
799			0.127342
800			0.118907
801			0.122362
802			0.116678
803			0.118360
804			0.121899
805			0.119507
806			0.123573
807			0.115806
808			0.115070
809			0.124718
810			0.118017
811			0.116238
812			0.116116
813			0.123314
814			0.116069
815			0.117298
816			0.121822
817			0.115814
818			0.126113
819			0.121643
820			0.113972
821			0.125945
822			0.116430
823			0.115397
824			0.119260
825			0.124068
826			0.124730
827			0.119253
828			0.123262
829			0.121875
830			0.117823
831			0.119772
832			0.123067
833			0.119258
834			0.124705
835			0.118291
836			0.125002
837			0.117759
838			0.127968
839			0.119891
840			0.116284
841			0.119757
842			0.121549
843			0.117928
844			0.123201
845			0.117858
846			0.124828
847			0.112087
848			0.122330
849			0.125728
850			0.120793
851			0.121874
852			0.121385
853			0.118586
854			0.116597
855			0.120244
856			0.122211
857			0.121901
858			0.123246
859			0.122089
860			0.121269
861			0.129336
862			0.127230
863			0.118126
864			0.124277
865			0.116292
866			0.123997
867			0.118234
868			0.118697
869			0.125649
870			0.127394
871			0.132981
872			0.118816
873			0.120172
874			0.125201
875			0.130644
876			0.128726
877			0.128902
878			0.119380
879			0.129821
880			0.119104
881			0.114118
882			0.127163
883			0.124329
884			0.124530
885			0.125976
886			0.122099
887			0.119934
888			0.121842
889			0.127926
890			0.117401
891			0.118600
892			0.127477
893			0.125536
894			0.121175
895			0.126647
896			0.131778
897			0.126384
898			0.124331
899			0.116423
900			0.128047
901			0.127530
902			0.119728
903			0.125383
904			0.129611
905			0.118842
906			0.121486
907			0.131003
908			0.126453
909			0.123671
910			0.129607
911			0.120776
912			0.133034
913			0.120630
914			0.132989
915			0.124158
916			0.123795
917			0.123177
918			0.125125
919			0.122450
920			0.132444
921			0.126455
922			0.125490
923			0.125154
924			0.122411
925			0.127084
926			0.131602
927			0.124705
928			0.124632
929			0.130398
930			0.124306
931			0.128529
932			0.124756
933			0.130757
934			0.128022
935			0.123319
936			0.132309
937			0.130237
938			0.122381
939			0.128044
940			0.123166
941			0.126020
942			0.130758
943			0.133583
944			0.133432
945			0.124721
946			0.125612
947			0.119901
948			0.129493
949			0.127015
950			0.130068
951			0.127402
952			0.127147
953			0.128948
954			0.125020
955			0.124785
956			0.132013
957			0.136231
958			0.127770
959			0.128082
960			0.125840
961			0.126431
962			0.126618
963			0.135549
964			0.129197
965			0.132923
966			0.129227
967			0.132019
968			0.131530
969			0.139754
970			0.125802
971			0.127497
972			0.127461
973			0.130102
974			0.131233
975			0.130341
976			0.127676
977			0.125253
978			0.130202
979			0.133378
980			0.126860
981			0.133701
982			0.127523
983			0.132665
984			0.134734
985			0.133607
986			0.133101
987			0.129691
988			0.132733
989			0.125836
990			0.139510
991			0.123870
992			0.133365
993			0.129866
994			0.127440
995			0.132056
996			0.129158
997			0.132656
998			0.129213
999			0.128694
1000			0.129891
1001			0.125636
1002			0.127790
1003			0.134080
1004			0.130913
1005			0.136163
1006			0.132757
1007			0.130210
1008			0.130189
1009			0.130700
1010			0.128444
1011			0.125294
1012			0.125221
1013			0.131701
1014			0.134122
1015			0.132937
1016			0.130664
1017			0.128064
1018			0.137791
1019			0.128522
1020			0.136396
1021			0.131436
1022			0.128834
1023			0.127633
1024			0.130465
